0,-50.46215299,-9.70419412,0,62.89878708,0
-0.10617424,-50.3779401,-9.800406808,0.091710768,63.08550412,-0.016359314
-0.212348479,-50.29372721,-9.896619495,0.183421537,63.27222116,-0.032718628
-0.318522726,-50.2095109,-9.992833036,0.275132312,63.4589382,-0.049077942
-0.424696959,-50.12529802,-10.08904572,0.366843073,63.64565524,-0.065437256
-0.530871192,-50.04108513,-10.18525841,0.458553835,63.83237228,-0.081796574
-0.637045452,-49.95687224,-10.2814711,0.550264623,64.01909615,-0.098155884
-0.760008331,-49.87257397,-10.41399737,0.653963898,64.20465888,-0.085190687
-0.88297121,-49.78827571,-10.54652364,0.757663173,64.39022845,-0.072225483
-1.005934035,-49.70397744,-10.67904991,0.861362447,64.57579801,-0.059260285
-1.128896967,-49.61967918,-10.81157619,0.965061722,64.76136758,-0.046295081
-1.2518599,-49.53537749,-10.94410331,1.068760943,64.94693715,-0.033329881
-1.374822725,-49.45107923,-11.07662959,1.172460271,65.13249988,-0.020364681
-1.497785658,-49.36678096,-11.20915586,1.276159492,65.31806945,-0.00739948
-1.620748483,-49.2824827,-11.34168213,1.37985882,65.50363902,0.005565721
-1.743711415,-49.19818443,-11.4742084,1.483558041,65.68920858,0.018530921
-1.866674348,-49.11388616,-11.60673468,1.587257369,65.87477815,0.031496123
-1.989637066,-49.0295879,-11.73926095,1.69095659,66.06034772,0.044461324
-2.112599999,-48.94528963,-11.87178722,1.794655918,66.24591045,0.057426525
-2.22519192,-48.87299885,-12.0009445,1.888678888,66.40448026,0.081107204
-2.337783842,-48.80070465,-12.13010092,1.982701857,66.56304323,0.104787884
-2.450375763,-48.72841387,-12.2592582,2.076724827,66.72161304,0.128468563
-2.562967685,-48.65611967,-12.38841463,2.17074801,66.88017601,0.152149236
-2.675559393,-48.58382889,-12.51757191,2.264770979,67.03874582,0.175829922
-2.788151315,-48.5115381,-12.64672833,2.358793948,67.19730879,0.199510594
-2.900743236,-48.4392439,-12.77588561,2.452816918,67.3558786,0.223191281
